                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1279,                0.61644,                0.36213,                0.83864,                0.86896,                0.81418,                0.84281,                0.38178,                 2.0068,                0.90097,                 1.6818,              0.0015718,              0.0015718,              0.0015718
                   1280,                0.61284,                 0.3694,                 0.8391,                0.86931,                  0.819,                0.84395,                0.38159,                 2.0083,                 0.8998,                 1.6839,              0.0015652,              0.0015652,              0.0015652
                   1281,                0.62251,                0.37202,                0.84009,                0.89338,                0.79376,                0.84123,                 0.3802,                  2.009,                0.90422,                 1.6852,              0.0015586,              0.0015586,              0.0015586
                   1282,                0.64312,                0.37702,                0.84204,                0.89385,                0.79241,                0.84569,                0.38178,                 2.0098,                0.90684,                 1.6862,               0.001552,               0.001552,               0.001552
                   1283,                0.61597,                0.36979,                0.84547,                0.87428,                0.81138,                0.84581,                0.38082,                 2.0085,                0.90656,                 1.6844,              0.0015454,              0.0015454,              0.0015454
                   1284,                0.62155,                0.37165,                0.83995,                0.86763,                0.81279,                0.84546,                0.38172,                 2.0087,                0.91007,                 1.6851,              0.0015388,              0.0015388,              0.0015388
                   1285,                0.60675,                0.35768,                0.83836,                0.89594,                0.78878,                0.84507,                0.38242,                 2.0099,                0.91145,                 1.6859,              0.0015322,              0.0015322,              0.0015322
                   1286,                0.62539,                0.36517,                0.84382,                 0.8972,                0.78431,                0.84151,                0.38011,                 2.0111,                0.90955,                 1.6866,              0.0015256,              0.0015256,              0.0015256
                   1287,                0.61131,                0.36611,                0.84357,                0.89338,                0.78787,                0.84405,                0.38001,                 2.0126,                0.90866,                 1.6884,               0.001519,               0.001519,               0.001519
                   1288,                0.62668,                0.37293,                0.84342,                  0.857,                0.82152,                0.84286,                0.38093,                 2.0123,                0.90611,                 1.6905,              0.0015124,              0.0015124,              0.0015124
                   1289,                0.62683,                0.36995,                 0.8449,                 0.8602,                0.81989,                0.84408,                0.38039,                 2.0133,                0.90412,                  1.692,              0.0015058,              0.0015058,              0.0015058
                   1290,                0.60973,                0.36469,                0.84118,                0.86841,                0.81757,                0.84626,                0.38076,                 2.0126,                0.90271,                 1.6928,              0.0014992,              0.0014992,              0.0014992
                   1291,                0.61307,                0.36355,                0.84348,                 0.8714,                0.81242,                 0.8454,                0.37946,                  2.012,                 0.8993,                 1.6934,              0.0014926,              0.0014926,              0.0014926
                   1292,                0.61593,                0.36351,                0.83895,                0.87789,                0.81134,                0.84664,                0.37949,                  2.011,                0.89881,                 1.6929,               0.001486,               0.001486,               0.001486
                   1293,                0.60251,                0.36274,                0.83727,                0.87048,                 0.8169,                0.84299,                0.37937,                 2.0101,                 0.8986,                 1.6934,              0.0014794,              0.0014794,              0.0014794
                   1294,                0.63745,                0.37106,                0.84029,                0.86605,                 0.8169,                0.84301,                0.38077,                  2.009,                0.89841,                 1.6933,              0.0014728,              0.0014728,              0.0014728
                   1295,                0.60396,                 0.3618,                0.83373,                0.86496,                0.82108,                0.84716,                0.38251,                 2.0068,                0.89697,                 1.6934,              0.0014662,              0.0014662,              0.0014662
                   1296,                0.61451,                0.37317,                0.84174,                0.87943,                 0.8048,                0.84539,                0.38192,                 2.0062,                0.90199,                  1.692,              0.0014596,              0.0014596,              0.0014596
                   1297,                0.61739,                0.36549,                 0.8401,                0.86851,                0.81633,                0.84507,                0.38251,                 2.0063,                0.90159,                 1.6914,               0.001453,               0.001453,               0.001453
                   1298,                0.61803,                0.37057,                0.84165,                0.87812,                0.80612,                0.84637,                0.38329,                 2.0064,                0.90094,                 1.6907,              0.0014464,              0.0014464,              0.0014464
                   1299,                0.62526,                0.37513,                 0.8455,                0.87793,                0.80726,                 0.8463,                0.38337,                 2.0061,                0.89987,                 1.6921,              0.0014398,              0.0014398,              0.0014398
                   1300,                0.60402,                0.36133,                0.83849,                0.86927,                0.81351,                0.84514,                0.38494,                 2.0071,                0.90213,                 1.6934,              0.0014332,              0.0014332,              0.0014332
                   1301,                0.62385,                0.36906,                 0.8414,                0.86852,                0.81359,                0.84443,                0.38458,                  2.005,                0.90058,                 1.6933,              0.0014266,              0.0014266,              0.0014266
                   1302,                0.62467,                0.36646,                0.84133,                0.86867,                0.81143,                0.84287,                0.38536,                 2.0042,                0.90128,                 1.6926,                0.00142,                0.00142,                0.00142
                   1303,                0.62877,                0.37531,                0.84894,                0.87083,                0.81374,                0.84587,                0.38505,                 2.0056,                0.90048,                 1.6928,              0.0014134,              0.0014134,              0.0014134
                   1304,                0.60992,                0.37037,                0.83859,                0.87121,                0.81598,                0.84844,                0.38529,                 2.0063,                0.89957,                 1.6937,              0.0014068,              0.0014068,              0.0014068
                   1305,                0.61867,                0.36812,                0.83839,                0.87227,                0.81261,                0.84841,                0.38395,                 2.0059,                0.89889,                 1.6937,              0.0014002,              0.0014002,              0.0014002
                   1306,                0.61443,                0.37041,                 0.8421,                0.87199,                0.81064,                0.84715,                0.38343,                 2.0075,                 0.9007,                 1.6935,              0.0013936,              0.0013936,              0.0013936
                   1307,                0.60311,                0.35756,                0.84163,                0.87275,                0.80913,                0.84705,                 0.3843,                 2.0087,                0.90241,                 1.6937,               0.001387,               0.001387,               0.001387
                   1308,                0.59845,                0.35846,                0.83959,                0.88735,                  0.799,                0.84898,                0.38369,                 2.0073,                 0.9037,                 1.6937,              0.0013804,              0.0013804,              0.0013804
                   1309,                0.60611,                0.36378,                0.83858,                0.88576,                0.79496,                0.84518,                0.38367,                 2.0071,                0.90372,                 1.6938,              0.0013738,              0.0013738,              0.0013738
                   1310,                0.60232,                0.36519,                0.83727,                 0.8822,                0.79822,                0.84513,                0.38285,                 2.0087,                 0.9073,                 1.6945,              0.0013672,              0.0013672,              0.0013672
                   1311,                0.61268,                0.36591,                0.84012,                0.88657,                0.79903,                0.84539,                0.38378,                 2.0082,                0.90723,                 1.6939,              0.0013606,              0.0013606,              0.0013606
                   1312,                0.62394,                0.37036,                0.84491,                0.88339,                0.79578,                0.84303,                 0.3847,                 2.0104,                0.90937,                 1.6952,               0.001354,               0.001354,               0.001354
                   1313,                0.61801,                0.36874,                0.84166,                 0.8804,                0.79571,                0.84135,                0.38404,                 2.0116,                0.91136,                 1.6954,              0.0013474,              0.0013474,              0.0013474
                   1314,                0.60578,                0.36078,                0.83832,                0.86236,                0.81143,                0.84177,                0.38427,                 2.0116,                0.90913,                 1.6966,              0.0013408,              0.0013408,              0.0013408
                   1315,                0.58003,                0.35076,                0.83783,                0.85709,                0.80874,                0.83649,                 0.3828,                 2.0107,                0.90836,                 1.6961,              0.0013342,              0.0013342,              0.0013342
                   1316,                0.60352,                0.36596,                0.83953,                0.87252,                0.80543,                0.84166,                0.38253,                 2.0117,                0.90925,                 1.6968,              0.0013276,              0.0013276,              0.0013276
                   1317,                0.62036,                0.37211,                 0.8345,                0.86434,                0.80798,                0.84218,                0.38408,                 2.0108,                0.91038,                 1.6958,               0.001321,               0.001321,               0.001321
                   1318,                0.59292,                 0.3566,                0.83533,                 0.8599,                0.81936,                0.84388,                  0.383,                 2.0107,                0.90984,                 1.6967,              0.0013144,              0.0013144,              0.0013144
                   1319,                0.59715,                0.35891,                0.83294,                0.86196,                0.81507,                 0.8426,                0.38325,                 2.0103,                0.90873,                 1.6978,              0.0013078,              0.0013078,              0.0013078
                   1320,                0.60715,                0.35918,                0.83779,                0.86384,                 0.8109,                0.84342,                 0.3844,                 2.0115,                 0.9105,                 1.6992,              0.0013012,              0.0013012,              0.0013012
                   1321,                 0.6077,                0.37033,                0.84068,                0.86404,                0.80909,                0.84185,                0.38441,                 2.0101,                0.90754,                 1.6995,              0.0012946,              0.0012946,              0.0012946
                   1322,                0.61645,                0.36436,                0.84088,                0.88434,                0.79821,                0.84366,                0.38307,                 2.0091,                0.90645,                    1.7,               0.001288,               0.001288,               0.001288
                   1323,                0.62801,                0.37088,                0.84272,                0.88417,                0.80111,                0.84582,                0.38449,                 2.0101,                0.90536,                 1.7019,              0.0012814,              0.0012814,              0.0012814
                   1324,                 0.6075,                0.35975,                0.84292,                0.86954,                0.81174,                0.84379,                0.38361,                 2.0107,                0.90544,                 1.7031,              0.0012748,              0.0012748,              0.0012748
                   1325,                0.61536,                0.36418,                0.83824,                0.87747,                0.79978,                 0.8421,                0.38327,                 2.0104,                0.90518,                 1.7022,              0.0012682,              0.0012682,              0.0012682
                   1326,                0.62327,                0.36426,                0.83892,                0.88061,                0.80181,                0.84142,                0.38252,                   2.01,                0.90869,                 1.7033,              0.0012616,              0.0012616,              0.0012616
                   1327,                 0.5862,                0.35634,                0.83054,                0.87753,                0.80192,                0.84423,                0.38354,                 2.0113,                0.90719,                 1.7049,               0.001255,               0.001255,               0.001255
                   1328,                0.60652,                 0.3589,                0.84202,                0.87906,                0.80658,                0.84369,                0.38448,                 2.0122,                0.90663,                 1.7069,              0.0012484,              0.0012484,              0.0012484
                   1329,                 0.6043,                0.36176,                0.84089,                0.87987,                0.80478,                 0.8456,                0.38503,                 2.0137,                0.90921,                  1.708,              0.0012418,              0.0012418,              0.0012418
                   1330,                0.60358,                0.36286,                0.83557,                0.87996,                0.80234,                0.84535,                0.38389,                 2.0133,                0.90955,                 1.7089,              0.0012352,              0.0012352,              0.0012352
                   1331,                0.59125,                0.36181,                0.83411,                0.87003,                0.80526,                0.84401,                0.38459,                 2.0119,                0.90531,                 1.7087,              0.0012286,              0.0012286,              0.0012286
                   1332,                0.61394,                0.36731,                0.83745,                0.86597,                0.80392,                0.84307,                0.38552,                 2.0105,                0.90558,                 1.7082,               0.001222,               0.001222,               0.001222
                   1333,                0.58997,                0.35915,                0.83655,                0.86906,                0.80444,                0.84342,                0.38504,                 2.0111,                0.90849,                 1.7088,              0.0012154,              0.0012154,              0.0012154
                   1334,                0.60491,                0.35854,                0.83743,                0.86503,                0.80757,                0.84225,                0.38492,                 2.0103,                0.91081,                 1.7074,              0.0012088,              0.0012088,              0.0012088
                   1335,                0.59279,                0.36023,                0.83529,                0.86491,                0.80429,                0.83963,                0.38476,                  2.011,                0.91358,                 1.7081,              0.0012022,              0.0012022,              0.0012022
                   1336,                0.58307,                0.35176,                0.83126,                0.87348,                0.80451,                0.83988,                0.38467,                 2.0121,                0.91518,                 1.7097,              0.0011956,              0.0011956,              0.0011956
                   1337,                0.58873,                0.35442,                0.83769,                 0.8769,                0.80711,                0.84201,                0.38539,                 2.0119,                0.91272,                   1.71,               0.001189,               0.001189,               0.001189
                   1338,                0.59802,                0.35977,                0.83358,                0.87664,                0.80838,                0.84243,                0.38435,                 2.0126,                0.91426,                 1.7099,              0.0011824,              0.0011824,              0.0011824
                   1339,                0.58729,                0.35641,                 0.8319,                0.87584,                0.81123,                0.84236,                0.38575,                 2.0138,                0.91617,                 1.7103,              0.0011758,              0.0011758,              0.0011758
                   1340,                0.59248,                0.35504,                0.83812,                0.87494,                0.80788,                0.84148,                0.38597,                 2.0134,                0.91618,                 1.7115,              0.0011692,              0.0011692,              0.0011692
                   1341,                0.59845,                0.35451,                0.84056,                0.87215,                0.80909,                 0.8405,                0.38331,                 2.0129,                 0.9134,                 1.7116,              0.0011626,              0.0011626,              0.0011626
                   1342,                0.59239,                0.35647,                0.83954,                0.87504,                0.80692,                0.84027,                 0.3823,                 2.0126,                0.91183,                 1.7126,               0.001156,               0.001156,               0.001156
                   1343,                0.58447,                0.35329,                0.84001,                0.87837,                0.80482,                0.84085,                0.38256,                 2.0116,                0.91398,                 1.7126,              0.0011494,              0.0011494,              0.0011494
                   1344,                0.58866,                0.35177,                0.83788,                0.87676,                0.80712,                0.84426,                0.38367,                 2.0117,                0.91226,                 1.7128,              0.0011428,              0.0011428,              0.0011428
                   1345,                0.57357,                0.34989,                0.83188,                0.88567,                0.79905,                0.84402,                0.38284,                 2.0108,                0.91137,                 1.7128,              0.0011362,              0.0011362,              0.0011362
                   1346,                0.59057,                0.35758,                0.84155,                0.88542,                0.79739,                0.84062,                0.38308,                 2.0098,                0.91113,                  1.713,              0.0011296,              0.0011296,              0.0011296
                   1347,                0.59673,                0.35897,                0.83527,                0.88769,                0.79625,                0.84157,                0.38278,                 2.0081,                 0.9108,                 1.7122,               0.001123,               0.001123,               0.001123
                   1348,                0.58662,                0.35366,                0.83577,                0.89158,                0.80038,                0.84492,                0.38372,                 2.0078,                0.90971,                 1.7122,              0.0011164,              0.0011164,              0.0011164
                   1349,                0.57331,                0.34586,                0.83857,                0.89102,                0.80033,                0.84354,                0.38273,                 2.0067,                0.91021,                 1.7112,              0.0011098,              0.0011098,              0.0011098
                   1350,                0.55831,                 0.3384,                0.83136,                0.89172,                 0.8025,                0.84765,                0.38197,                 2.0071,                0.90957,                 1.7119,              0.0011032,              0.0011032,              0.0011032
                   1351,                0.59731,                0.35968,                0.83399,                0.89334,                0.80221,                 0.8473,                0.38365,                 2.0059,                0.90876,                 1.7112,              0.0010966,              0.0010966,              0.0010966
                   1352,                0.57696,                0.35367,                0.83644,                0.89223,                0.80261,                0.84743,                0.38334,                 2.0071,                 0.9104,                 1.7131,                0.00109,                0.00109,                0.00109
                   1353,                  0.586,                 0.3531,                0.83508,                0.88451,                0.81176,                0.84694,                 0.3836,                 2.0083,                  0.911,                 1.7137,              0.0010834,              0.0010834,              0.0010834
                   1354,                0.59535,                0.35687,                0.83741,                0.88226,                 0.8115,                  0.846,                0.38275,                  2.009,                 0.9105,                 1.7145,              0.0010768,              0.0010768,              0.0010768
                   1355,                0.58623,                0.35115,                0.83447,                0.89754,                0.79724,                0.84651,                0.38375,                 2.0084,                0.90908,                 1.7147,              0.0010702,              0.0010702,              0.0010702
                   1356,                0.57106,                0.34726,                 0.8319,                0.90175,                 0.7988,                0.84866,                0.38351,                 2.0082,                0.90891,                 1.7156,              0.0010636,              0.0010636,              0.0010636
                   1357,                0.57602,                0.35013,                0.83562,                0.89905,                0.79809,                0.84902,                0.38295,                 2.0087,                0.90754,                 1.7165,               0.001057,               0.001057,               0.001057
                   1358,                0.58244,                0.35452,                0.83544,                0.89913,                0.79929,                0.84928,                0.38486,                 2.0087,                0.90641,                  1.717,              0.0010504,              0.0010504,              0.0010504
                   1359,                0.58795,                0.35632,                0.83399,                0.90009,                0.79991,                0.84898,                0.38366,                 2.0106,                0.90713,                 1.7191,              0.0010438,              0.0010438,              0.0010438
                   1360,                0.57504,                0.34694,                0.83053,                0.89721,                0.80074,                0.84931,                0.38407,                 2.0131,                0.90771,                 1.7213,              0.0010372,              0.0010372,              0.0010372
                   1361,                0.58112,                0.35268,                0.83443,                0.89436,                0.80108,                0.84959,                0.38469,                 2.0143,                0.90919,                 1.7233,              0.0010306,              0.0010306,              0.0010306
                   1362,                0.58358,                0.35212,                0.83709,                0.88655,                0.80727,                0.85036,                0.38464,                 2.0162,                0.90997,                 1.7258,               0.001024,               0.001024,               0.001024
                   1363,                0.58414,                0.35246,                0.83028,                0.88612,                0.80753,                0.85031,                0.38521,                 2.0157,                0.91196,                 1.7248,              0.0010174,              0.0010174,              0.0010174
                   1364,                0.59646,                0.35684,                0.83792,                 0.8866,                0.81103,                0.85194,                0.38458,                 2.0145,                0.91126,                 1.7239,              0.0010108,              0.0010108,              0.0010108
                   1365,                0.58326,                0.35374,                0.83677,                0.88778,                0.80991,                0.84923,                0.38397,                 2.0127,                 0.9089,                 1.7231,              0.0010042,              0.0010042,              0.0010042
                   1366,                0.57404,                0.34758,                0.83164,                 0.8876,                0.80803,                0.84873,                0.38305,                 2.0144,                0.90907,                 1.7248,              0.0009976,              0.0009976,              0.0009976
                   1367,                0.58518,                0.35705,                0.83323,                0.88733,                0.80982,                0.84941,                0.38294,                 2.0151,                 0.9096,                 1.7242,               0.000991,               0.000991,               0.000991
                   1368,                0.56667,                0.34807,                0.83222,                0.88574,                 0.8092,                0.84855,                0.38303,                 2.0161,                0.90719,                 1.7249,              0.0009844,              0.0009844,              0.0009844
                   1369,                0.57462,                0.34927,                 0.8364,                0.88765,                0.81328,                 0.8521,                0.38415,                 2.0168,                0.90617,                 1.7257,              0.0009778,              0.0009778,              0.0009778
                   1370,                0.57118,                0.34824,                0.83134,                0.88705,                0.81441,                 0.8535,                0.38421,                 2.0169,                0.90675,                 1.7265,              0.0009712,              0.0009712,              0.0009712
                   1371,                0.59799,                0.36215,                0.83664,                0.86999,                0.82407,                0.85231,                0.38336,                 2.0176,                0.90747,                 1.7273,              0.0009646,              0.0009646,              0.0009646
                   1372,                0.57049,                0.35285,                0.83988,                 0.8768,                0.81999,                0.85245,                0.38344,                  2.018,                0.90708,                 1.7279,               0.000958,               0.000958,               0.000958
                   1373,                0.58183,                0.35342,                0.83154,                0.88363,                0.81203,                0.85199,                0.38174,                 2.0172,                0.90593,                 1.7276,              0.0009514,              0.0009514,              0.0009514
                   1374,                 0.5794,                0.36069,                0.82738,                0.88252,                0.81521,                0.85204,                0.38267,                 2.0178,                0.90883,                 1.7283,              0.0009448,              0.0009448,              0.0009448
                   1375,                0.58215,                0.35326,                0.83526,                0.88124,                0.81491,                0.85156,                0.38246,                 2.0188,                0.90837,                 1.7298,              0.0009382,              0.0009382,              0.0009382
                   1376,                0.57953,                0.35431,                0.83036,                0.88242,                0.81437,                0.85152,                0.38049,                 2.0184,                0.90665,                  1.731,              0.0009316,              0.0009316,              0.0009316
                   1377,                0.57584,                0.35152,                0.82722,                0.88403,                0.81345,                0.85171,                0.38088,                 2.0174,                0.90735,                 1.7316,               0.000925,               0.000925,               0.000925
                   1378,                0.56457,                0.34359,                0.83315,                0.88241,                0.81083,                0.85134,                0.38189,                 2.0162,                0.90865,                 1.7313,              0.0009184,              0.0009184,              0.0009184
                   1379,                0.57454,                0.34963,                0.83012,                 0.8865,                 0.8097,                0.85185,                0.38092,                 2.0172,                0.90553,                  1.732,              0.0009118,              0.0009118,              0.0009118
                   1380,                0.57027,                 0.3456,                0.83436,                0.88732,                 0.8088,                0.85081,                0.38144,                 2.0161,                0.90608,                 1.7312,              0.0009052,              0.0009052,              0.0009052
                   1381,                0.57033,                0.35104,                0.83143,                0.89104,                0.81025,                0.85204,                0.38127,                 2.0166,                0.90641,                 1.7307,              0.0008986,              0.0008986,              0.0008986
                   1382,                0.55564,                0.34232,                0.82798,                0.89118,                 0.8092,                0.85155,                0.38105,                 2.0177,                0.90792,                 1.7307,               0.000892,               0.000892,               0.000892
                   1383,                0.55945,                0.34365,                 0.8303,                0.89222,                0.80873,                0.85082,                0.38141,                 2.0185,                0.90866,                 1.7326,              0.0008854,              0.0008854,              0.0008854
                   1384,                0.55646,                0.34006,                0.83079,                0.89292,                0.80782,                0.85098,                0.38147,                 2.0178,                0.90796,                 1.7329,              0.0008788,              0.0008788,              0.0008788
                   1385,                0.56642,                0.34195,                 0.8263,                0.89205,                0.80564,                0.85157,                0.38144,                  2.018,                0.90681,                 1.7337,              0.0008722,              0.0008722,              0.0008722
                   1386,                0.57139,                0.34507,                0.82692,                0.89155,                0.80269,                0.85108,                 0.3817,                 2.0162,                0.90579,                 1.7333,              0.0008656,              0.0008656,              0.0008656
                   1387,                0.56035,                 0.3404,                0.82878,                0.89039,                0.80313,                0.85115,                0.38384,                 2.0154,                0.90279,                 1.7325,               0.000859,               0.000859,               0.000859
                   1388,                0.56637,                0.34532,                0.83248,                0.89173,                0.79908,                0.85191,                0.38341,                 2.0153,                0.90312,                  1.733,              0.0008524,              0.0008524,              0.0008524
                   1389,                0.57906,                0.35158,                0.83637,                0.88406,                0.80394,                0.85148,                0.38274,                 2.0165,                0.90722,                 1.7341,              0.0008458,              0.0008458,              0.0008458
                   1390,                0.56448,                0.34369,                0.83089,                0.88512,                0.80686,                0.85072,                0.38158,                 2.0174,                 0.9079,                 1.7342,              0.0008392,              0.0008392,              0.0008392
                   1391,                0.55747,                 0.3467,                0.83357,                0.88559,                0.80676,                 0.8513,                0.38152,                 2.0166,                0.90933,                 1.7339,              0.0008326,              0.0008326,              0.0008326
                   1392,                0.56245,                0.34574,                0.83252,                0.88252,                 0.8112,                0.85222,                0.38254,                 2.0159,                0.90904,                 1.7343,               0.000826,               0.000826,               0.000826
                   1393,                0.56503,                0.34862,                0.83329,                0.87897,                0.81343,                0.85147,                0.38272,                 2.0152,                0.90917,                  1.733,              0.0008194,              0.0008194,              0.0008194
                   1394,                 0.5747,                0.34737,                0.83038,                0.88012,                 0.8104,                0.85139,                0.38385,                 2.0143,                0.90873,                  1.732,              0.0008128,              0.0008128,              0.0008128
                   1395,                0.57669,                0.34789,                0.83517,                 0.8826,                0.81134,                0.85234,                0.38445,                 2.0145,                 0.9104,                 1.7322,              0.0008062,              0.0008062,              0.0008062
                   1396,                0.56528,                0.35151,                0.83638,                0.88215,                0.80702,                0.85231,                0.38402,                 2.0148,                0.91159,                 1.7329,              0.0007996,              0.0007996,              0.0007996
                   1397,                0.55017,                0.33806,                 0.8301,                0.88261,                0.80642,                0.85189,                  0.383,                 2.0149,                0.91291,                 1.7334,               0.000793,               0.000793,               0.000793
                   1398,                0.55319,                0.34041,                0.83148,                0.87958,                0.80368,                0.84829,                0.38249,                 2.0145,                0.91161,                 1.7323,              0.0007864,              0.0007864,              0.0007864
                   1399,                0.55754,                0.34341,                 0.8305,                0.87605,                0.79883,                0.84466,                0.38143,                 2.0176,                0.91225,                 1.7347,              0.0007798,              0.0007798,              0.0007798
                   1400,                0.53971,                0.33622,                0.82641,                0.87745,                0.79857,                 0.8439,                0.38035,                 2.0182,                0.91152,                 1.7355,              0.0007732,              0.0007732,              0.0007732
                   1401,                0.55253,                0.34137,                0.82816,                0.87948,                0.80061,                0.84587,                 0.3807,                 2.0189,                 0.9145,                 1.7352,              0.0007666,              0.0007666,              0.0007666
                   1402,                0.56984,                0.34812,                0.83165,                0.88213,                 0.7986,                0.84629,                0.38158,                 2.0201,                0.91502,                 1.7359,                0.00076,                0.00076,                0.00076
                   1403,                 0.5542,                0.34436,                 0.8328,                0.88911,                0.80093,                0.84941,                0.38328,                 2.0219,                0.91568,                 1.7376,              0.0007534,              0.0007534,              0.0007534
                   1404,                 0.5465,                0.33737,                0.82478,                0.88631,                0.79882,                0.84654,                0.38388,                 2.0215,                0.91565,                 1.7375,              0.0007468,              0.0007468,              0.0007468
                   1405,                  0.563,                0.34741,                0.82575,                0.88423,                0.79328,                0.84317,                0.38441,                 2.0214,                0.91391,                 1.7378,              0.0007402,              0.0007402,              0.0007402
                   1406,                0.55568,                0.34186,                0.82616,                0.88584,                0.79256,                0.84186,                 0.3841,                  2.021,                0.91378,                 1.7374,              0.0007336,              0.0007336,              0.0007336
                   1407,                0.55022,                 0.3393,                0.82724,                0.88501,                0.79086,                0.84093,                0.38336,                   2.02,                0.91307,                 1.7381,               0.000727,               0.000727,               0.000727
                   1408,                 0.5621,                0.34307,                0.82718,                0.88579,                0.79176,                 0.8416,                0.38287,                 2.0213,                0.91432,                 1.7402,              0.0007204,              0.0007204,              0.0007204
                   1409,                0.56247,                0.34593,                0.83264,                0.89018,                0.79784,                0.84907,                0.38268,                 2.0196,                0.91514,                 1.7391,              0.0007138,              0.0007138,              0.0007138
                   1410,                0.54415,                0.33523,                0.82713,                0.89246,                0.79478,                0.84956,                0.38393,                 2.0194,                0.91638,                 1.7398,              0.0007072,              0.0007072,              0.0007072
                   1411,                0.55112,                0.33748,                0.82707,                0.89648,                0.79514,                0.85091,                0.38505,                 2.0181,                0.91667,                 1.7393,              0.0007006,              0.0007006,              0.0007006
                   1412,                0.55903,                0.33804,                0.83088,                0.89506,                0.79683,                 0.8511,                0.38427,                 2.0176,                0.91427,                 1.7395,               0.000694,               0.000694,               0.000694
